"schoolid","lowinc","childid","sex","grade","math"
"3030",98.7,"266893331","Male",0,-0.733
"3030",98.7,"266893331","Male",1,0.058
"3030",98.7,"266893331","Male",2,1.678
"3030",98.7,"266893331","Male",3,1.748
"3030",98.7,"266893331","Male",4,2.6
"3030",98.7,"274928781","Female",0,-3.721
"3030",98.7,"274928781","Female",0,-2.377
"3030",98.7,"274928781","Female",1,-2.36
"3030",98.7,"274934401","Female",0,-3.721
"3030",98.7,"274934401","Female",0,-2.032
"3030",98.7,"274934401","Female",1,-2.596
"3030",98.7,"277533451","Female",0,-3.232
"3030",98.7,"277533451","Female",0,-2.032
"3030",98.7,"277533451","Female",1,-2.032
"3030",98.7,"283269122","Male",2,-1.236
"3030",98.7,"283269122","Male",2,-0.762
"3030",98.7,"283269122","Male",3,-0.264
"3030",98.7,"283401332","Male",1,-1.12
"3030",98.7,"283401332","Male",2,0.587
"3030",98.7,"283401332","Male",3,0.292
"3030",98.7,"283401332","Male",4,1.098
"3030",98.7,"289549992","Male",1,-2.265
"3030",98.7,"289549992","Male",2,-1.665
"3030",98.7,"289549992","Male",3,-0.403
"3030",98.7,"290328741","Female",0,-1.898
"3030",98.7,"290328741","Female",1,-1.25
"3030",98.7,"290328741","Female",1,-0.521
"3030",98.7,"290329391","Male",0,-1.689
"3030",98.7,"290329391","Male",1,-1.054
"3030",98.7,"290329391","Male",2,0.343
"3030",98.7,"290329391","Male",3,-0.032
"3030",98.7,"290329391","Male",4,0.997
"3030",98.7,"290331881","Female",0,-1.384
"3030",98.7,"290331881","Female",1,0.241
"3030",98.7,"290331881","Female",2,0.587
"3030",98.7,"290331881","Female",3,0.632
"3030",98.7,"290331881","Female",4,1.25
"3030",98.7,"290336681","Male",0,-1.541
"3030",98.7,"290336681","Male",1,-0.785
"3030",98.7,"290336681","Male",2,-0.316
"3030",98.7,"290336681","Male",3,-0.086
"3030",98.7,"290339191","Male",0,-3.395
"3030",98.7,"290339191","Male",0,-1.538
"3030",98.7,"290339191","Male",1,-1.641
"3030",98.7,"290339191","Male",2,-1.859
"3030",98.7,"290339191","Male",3,-1.107
"3030",98.7,"290340951","Female",0,-2.032
"3030",98.7,"290340951","Female",1,-2.136
"3030",98.7,"290340951","Female",2,0.003
"3030",98.7,"290340951","Female",3,-0.297
"3030",98.7,"290340951","Female",4,0.947
"3030",98.7,"292862051","Male",0,-2.732
"3030",98.7,"292862051","Male",0,-0.126
"3030",98.7,"292862051","Male",1,-0.521
"3030",98.7,"292862051","Male",2,-0.883
"3030",98.7,"292862051","Male",3,0.511
"3030",98.7,"293606932","Male",2,0.003
"3030",98.7,"293606932","Male",3,0.128
"3030",98.7,"293606932","Male",4,0.65
"3030",98.7,"299469811","Male",0,-1.303
"3030",98.7,"299469811","Male",1,-1.966
"3030",98.7,"299469811","Male",2,-1.665
"3030",98.7,"299469811","Male",3,-0.297
"3030",98.7,"301792181","Male",0,-1.218
"3030",98.7,"301792181","Male",1,0.241
"3030",98.7,"301792181","Male",2,0.114
"3030",98.7,"306736621","Male",0,-2.162
"3030",98.7,"306736621","Male",1,-2.657
"3030",98.7,"306736621","Male",1,-1.993
"3030",98.7,"306736621","Male",2,-0.197
"3030",98.7,"306736621","Male",3,-0.21
"3030",98.7,"309595151","Male",0,-2.413
"3030",98.7,"309595151","Male",1,-0.785
"3030",98.7,"309595151","Male",2,-1.132
"3030",98.7,"309595151","Male",3,0.292
"3030",98.7,"309595151","Male",4,1.148
"3030",98.7,"309828191","Male",0,-0.942
"3030",98.7,"309828191","Male",1,0.338
"3030",98.7,"309828191","Male",2,-1.132
"3030",98.7,"309828191","Male",3,-0.35
"3030",98.7,"309828191","Male",4,0.601
"3030",98.7,"309829832","Female",2,1.485
"3030",98.7,"309829832","Female",3,0.811
"3030",98.7,"309829832","Female",4,1.46
"3030",98.7,"309834241","Male",0,-3.068
"3030",98.7,"309834241","Male",0,-1.276
"3030",98.7,"309834241","Male",1,-2.297
"3040",45.3,"256651042","Female",1,-0.645
"3040",45.3,"256651042","Female",2,-0.826
"3040",45.3,"256651042","Female",3,1.202
"3040",45.3,"256651042","Female",4,0.848
"3040",45.3,"275898121","Female",0,-3.592
"3040",45.3,"275898121","Female",0,-1.13
"3040",45.3,"275898121","Female",1,-2.009
"3040",45.3,"277106892","Female",1,-1.185
"3040",45.3,"277106892","Female",2,0.003
"3040",45.3,"277106892","Female",3,0.459
"3040",45.3,"277106892","Female",4,1.148
"3040",45.3,"283530142","Male",2,0.852
"3040",45.3,"283530142","Male",3,1.001
"3040",45.3,"283530142","Male",4,1.25
"3040",45.3,"289514851","Female",0,-2.657
"3040",45.3,"289514851","Female",1,-1.378
"3040",45.3,"289514851","Female",2,-0.211
"3040",45.3,"289514851","Female",3,-0.032
"3040",45.3,"293912382","Male",1,0.058
"3040",45.3,"293912382","Male",2,0.343
"3040",45.3,"293912382","Male",3,0.873
"3040",45.3,"293912382","Male",4,1.794
"3040",45.3,"294056031","Male",0,-1.038
"3040",45.3,"294056031","Male",1,-1.314
"3040",45.3,"294056031","Male",2,-0.725
"3040",45.3,"299311512","Female",2,1.309
"3040",45.3,"299311512","Female",3,1.273
"3040",45.3,"299311512","Female",4,1.46
"3040",45.3,"300296582","Male",1,-0.574
"3040",45.3,"300296582","Male",2,1.678
"3040",45.3,"300296582","Male",3,1.273
"3040",45.3,"300620432","Male",2,-0.826
"3040",45.3,"300620432","Male",3,0.403
"3040",45.3,"300620432","Male",4,0.848
"3040",45.3,"302233732","Male",1,-0.988
"3040",45.3,"302233732","Male",2,0.587
"3040",45.3,"302233732","Male",3,0.632
"3040",45.3,"302233732","Male",4,1.514
"3040",45.3,"309326842","Male",2,1.485
"3040",45.3,"309326842","Male",3,1.066
"3040",45.3,"309326842","Male",4,1.25
"3040",45.3,"310244631","Female",0,-1.83
"3040",45.3,"310244631","Female",1,-1.819
"3040",45.3,"310244631","Female",2,-0.928
"3040",45.3,"310244631","Female",3,-0.297
"3040",45.3,"310244631","Female",4,0.699
"3040",45.3,"310245281","Male",0,-1.13
"3040",45.3,"310245281","Male",1,-1.314
"3040",45.3,"310245281","Male",2,-0.623
"3040",45.3,"310248701","Male",0,-1.038
"3040",45.3,"310248701","Male",1,-0.988
"3040",45.3,"310248701","Male",2,0.852
"3040",45.3,"310248701","Male",3,1.066
"3040",45.3,"310248701","Male",4,1.514
"3040",45.3,"310252651","Female",0,-1.303
"3040",45.3,"310252651","Female",1,-0.921
"3040",45.3,"310252651","Female",2,0.114
"3040",45.3,"310252651","Female",3,1.346
"3040",45.3,"310252651","Female",4,1.568
"3040",45.3,"310253621","Female",0,-1.384
"3040",45.3,"310253621","Female",1,-0.716
"3040",45.3,"310253621","Female",2,0.003
"3040",45.3,"310253621","Female",3,0.292
"3040",45.3,"310253621","Female",4,1.623
"3040",45.3,"310254001","Female",0,-1.541
"3040",45.3,"310254001","Female",1,-1.819
"3040",45.3,"310254001","Female",2,-1.236
"3040",45.3,"310529982","Male",2,0.003
"3040",45.3,"310529982","Male",3,1.001
"3040",45.3,"310529982","Male",4,0.501
"3040",45.3,"313451462","Male",2,0.343
"3040",45.3,"313451462","Male",3,1.661
"3040",45.3,"313451462","Male",4,2.099
"3040",45.3,"314595401","Male",0,-0.942
"3040",45.3,"314595401","Male",1,-0.273
"3040",45.3,"314595401","Male",2,1.146
"3040",45.3,"314595401","Male",3,1.346
"3040",45.3,"314595401","Male",4,2.231
"3040",45.3,"314596482","Female",2,1.485
"3040",45.3,"314596482","Female",3,1.578
"3040",45.3,"314596482","Female",4,3.28
"3040",45.3,"314601151","Male",0,-1.038
"3040",45.3,"314601151","Male",1,-0.501
"3040",45.3,"314601151","Male",2,0.852
"3040",45.3,"314601151","Male",3,1.421
"3040",45.3,"314601151","Male",4,1.46
"3040",45.3,"314602981","Female",0,-1.303
"3040",45.3,"314602981","Female",1,-1.12
"3040",45.3,"314602981","Female",2,0.852
"3040",45.3,"314602981","Female",3,0.516
"3040",45.3,"314602981","Female",4,1.302
"3040",45.3,"314610731","Female",0,-1.464
"3040",45.3,"314610731","Female",1,-0.785
"3040",45.3,"314610731","Female",2,-0.522
"3040",45.3,"314610731","Female",3,0.936
"3040",45.3,"314610731","Female",4,1.46
"3040",45.3,"314612511","Male",0,-1.384
"3040",45.3,"314612511","Male",1,-1.882
"3040",45.3,"314612511","Male",2,0.003
"3040",45.3,"314612511","Male",3,0.347
"3040",45.3,"314612511","Male",4,0.947
"3130",98.1,"250745643","Female",2,-1.555
"3130",98.1,"250745643","Female",3,0.182
"3130",98.1,"250745643","Female",4,0.402
"3130",98.1,"250745723","Female",2,-1.894
"3130",98.1,"250745723","Female",3,-0.834
"3130",98.1,"250745723","Female",4,0.601
"3130",98.1,"260613932","Male",1,-2.265
"3130",98.1,"260613932","Male",2,-0.522
"3130",98.1,"260613932","Male",3,0.811
"3130",98.1,"283286993","Female",2,-2.14
"3130",98.1,"283286993","Female",3,-1.235
"3130",98.1,"283286993","Female",4,0.2
"3130",98.1,"285943131","Male",0,-1.898
"3130",98.1,"285943131","Male",1,-1.505
"3130",98.1,"285943131","Male",2,-1.132
"3130",98.1,"285943131","Male",3,-0.086
"3130",98.1,"285943131","Male",4,0.997
"3130",98.1,"286139891","Female",0,-3.395
"3130",98.1,"286139891","Female",1,-2.946
"3130",98.1,"286139891","Female",1,-2.053
"3130",98.1,"286139891","Female",2,-0.197
"3130",98.1,"288485011","Female",0,-1.966
"3130",98.1,"288485011","Female",1,-1.054
"3130",98.1,"288485011","Female",2,-1.03
"3130",98.1,"288485011","Female",3,0.182
"3130",98.1,"288485011","Female",4,0.848
"3130",98.1,"291507611","Male",0,-1.966
"3130",98.1,"291507611","Male",1,-1.185
"3130",98.1,"291507611","Male",2,1.485
"3130",98.1,"291507611","Male",3,2.14
"3130",98.1,"291507611","Male",4,2.954
"3130",98.1,"291520551","Female",0,-1.384
"3130",98.1,"291520551","Female",1,-0.785
"3130",98.1,"291520551","Female",2,0.995
"3130",98.1,"291520551","Female",3,2.254
"3130",98.1,"291520551","Female",4,4.319
"3130",98.1,"291528532","Female",1,-2.33
"3130",98.1,"291528532","Female",2,-0.928
"3130",98.1,"291528532","Female",3,0.936
"3130",98.1,"291528532","Female",4,1.047
"3130",98.1,"291809892","Male",2,-0.928
"3130",98.1,"291809892","Male",3,0.128
"3130",98.1,"291809892","Male",4,0.897
"3130",98.1,"293912462","Male",1,-3.249
"3130",98.1,"293912462","Male",2,-2.551
"3130",98.1,"293912462","Male",3,-1.117
"3130",98.1,"293912462","Male",4,-0.576
"3130",98.1,"294498992","Female",1,-1.898
"3130",98.1,"294498992","Female",2,-1.236
"3130",98.1,"294498992","Female",2,-1.424
"3130",98.1,"294498992","Female",3,-0.156
"3130",98.1,"294680953","Male",1,-1.946
"3130",98.1,"294680953","Male",2,-2.015
"3130",98.1,"294680953","Male",3,0.021
"3130",98.1,"294680953","Male",4,0.749
"3130",98.1,"295841761","Male",0,-2.732
"3130",98.1,"295841761","Male",1,-0.645
"3130",98.1,"295841761","Male",2,0.995
"3130",98.1,"295841761","Male",3,2.376
"3130",98.1,"295841761","Male",4,2.035
"3130",98.1,"295923812","Female",1,-2.33
"3130",98.1,"295923812","Female",2,-1.446
"3130",98.1,"295923812","Female",3,0.182
"3130",98.1,"295923812","Female",4,1.047
"3130",98.1,"303023541","Female",0,-4.228
"3130",98.1,"303023541","Female",1,-2.685
"3130",98.1,"303023541","Female",2,-1.924
"3130",98.1,"303024352","Male",1,-1.882
"3130",98.1,"303024352","Male",2,0.587
"3130",98.1,"303024352","Male",3,2.254
"3130",98.1,"303024352","Male",4,2.035
"3130",98.1,"303485242","Female",1,-1.314
"3130",98.1,"303485242","Female",2,-0.316
"3130",98.1,"303485242","Female",3,1.202
"3130",98.1,"303485242","Female",4,1.302
"3130",98.1,"305047041","Male",0,-2.732
"3130",98.1,"305047041","Male",1,-2.802
"3130",98.1,"305047041","Male",2,-2.14
"3130",98.1,"305047041","Male",2,-0.063
"3130",98.1,"305047041","Male",3,-0.647
"3130",98.1,"305049761","Male",0,-3.395
"3130",98.1,"305049761","Male",1,-1.76
"3130",98.1,"305049761","Male",2,-1.236
"3130",98.1,"305049761","Male",3,-1.117
"3130",98.1,"305049921","Male",0,-2.377
"3130",98.1,"305049921","Male",1,-2.072
"3130",98.1,"305049921","Male",2,-2.015
"3130",98.1,"305049921","Male",3,-0.139
"3130",98.1,"305050181","Male",0,-1.76
"3130",98.1,"305050181","Male",1,-1.314
"3130",98.1,"305050181","Male",2,0.114
"3130",98.1,"305050181","Male",3,1.661
"3130",98.1,"305050181","Male",4,1.148
"3130",98.1,"305050691","Male",0,-2.657
"3130",98.1,"305050691","Male",1,-1.631
"3130",98.1,"305050691","Male",2,-0.522
"3130",98.1,"305050691","Male",3,0.873
"3130",98.1,"305050691","Male",4,1.354
"3130",98.1,"305051231","Female",0,-3.887
"3130",98.1,"305051231","Female",0,-2.162
"3130",98.1,"305051231","Female",1,-1.237
"3130",98.1,"305051231","Female",2,-2.335
"3130",98.1,"305052201","Female",0,-1.541
"3130",98.1,"305052201","Female",1,-1.185
"3130",98.1,"305052201","Female",2,0.227
"3130",98.1,"305052201","Female",3,1.273
"3130",98.1,"305052201","Female",4,1.199
"3130",98.1,"305052631","Female",0,-1.616
"3130",98.1,"305052631","Female",1,-2.009
"3130",98.1,"305052631","Female",2,-1.34
"3130",98.1,"305053011","Male",0,-3.395
"3130",98.1,"305053011","Male",1,-3.019
"3130",98.1,"305053011","Male",1,-1.993
"3130",98.1,"305053361","Male",0,-3.082
"3130",98.1,"305053361","Male",1,-2.595
"3130",98.1,"305053361","Male",2,-2.14
"3130",98.1,"305053361","Male",3,-0.725
"3130",98.1,"305053361","Male",4,0.947
"3130",98.1,"305053952","Male",2,0.114
"3130",98.1,"305053952","Male",3,0.237
"3130",98.1,"305053952","Male",4,1.407
"3130",98.1,"305054333","Female",1,-0.827
"3130",98.1,"305054333","Female",2,-1.243
"3130",98.1,"305054333","Female",3,-0.318
"3130",98.1,"305054841","Female",0,-1.898
"3130",98.1,"305054841","Female",1,-0.574
"3130",98.1,"305054841","Female",2,0.716
"3130",98.1,"305054841","Female",3,0.459
"3130",98.1,"305054841","Female",4,1.354
"3130",98.1,"305055301","Male",0,-2.413
"3130",98.1,"305055301","Male",1,-1.568
"3130",98.1,"305055301","Male",2,-0.623
"3130",98.1,"305055301","Male",3,0.751
"3130",98.1,"305055651","Female",0,-1.76
"3130",98.1,"305055651","Female",1,-1.378
"3130",98.1,"305055651","Female",2,-0.522
"3130",98.1,"305055812","Male",1,-2.528
"3130",98.1,"305055812","Male",2,-2.015
"3130",98.1,"305055812","Male",3,-1.176
"3130",98.1,"305056461","Female",0,-1.772
"3130",98.1,"305056461","Female",1,-0.854
"3130",98.1,"305056461","Female",2,0.995
"3130",98.1,"305056461","Female",3,1.748
"3130",98.1,"305056461","Female",4,1.912
"3130",98.1,"305279092","Female",1,0.338
"3130",98.1,"305279092","Female",2,1.309
"3130",98.1,"305279092","Female",3,1.748
"3130",98.1,"305279092","Female",4,1.46
"3130",98.1,"305281231","Female",0,-4.055
"3130",98.1,"305281231","Female",1,-3.525
"3130",98.1,"305281231","Female",2,-2.551
"3130",98.1,"305281231","Female",2,-1.424
"3130",98.1,"305281231","Female",3,0.227
"3130",98.1,"305308451","Male",0,-3.721
"3130",98.1,"305308451","Male",0,-2.162
"3130",98.1,"305308451","Male",1,-2.053
"3130",98.1,"305308451","Male",2,-1.859
"3130",98.1,"305308451","Male",3,0.396
"3130",98.1,"306865512","Female",0,-2.351
"3130",98.1,"306865512","Female",1,-1.13
"3130",98.1,"306865512","Female",2,-1.236
"3130",98.1,"306865512","Female",3,0.128
"3130",98.1,"308122391","Female",0,-2.732
"3130",98.1,"308122391","Female",1,-2.097
"3130",98.1,"308122391","Female",2,-1.446
"3130",98.1,"308122391","Female",3,0.751
"3130",98.1,"310399912","Male",1,-1.505
"3130",98.1,"310399912","Male",2,-0.105
"3130",98.1,"310399912","Male",3,1.578
"3130",98.1,"310399912","Male",4,1.736
"3130",98.1,"311271222","Female",1,-2.528
"3130",98.1,"311271222","Female",2,-1.132
"3130",98.1,"311271222","Female",3,-1.002
"3130",98.1,"311271222","Female",4,0.601
"3130",98.1,"316834161","Male",0,-0.84
"3130",98.1,"316834161","Male",1,-0.427
"3130",98.1,"316834161","Male",2,1.894
"3130",98.1,"316834161","Male",3,2.653
"3130",98.1,"316834161","Male",4,2.3
"3130",98.1,"316843741","Male",0,-3.721
"3130",98.1,"316843741","Male",0,-2.902
"3130",98.1,"316843741","Male",1,-2.297
"3130",98.1,"316843741","Male",2,-3.292
"3130",98.1,"316843741","Male",3,-0.427
"3140",26.7,"242246001","Male",0,-2.097
"3140",26.7,"242246001","Male",1,-0.351
"3140",26.7,"242246001","Male",2,0.995
"3140",26.7,"242246001","Male",3,0.936
"3140",26.7,"242246001","Male",4,2.231
"3140",26.7,"268483931","Female",0,-1.76
"3140",26.7,"268483931","Female",1,0.058
"3140",26.7,"268483931","Female",2,0.463
"3140",26.7,"268483931","Female",3,1.346
"3140",26.7,"268483931","Female",4,2.035
"3140",26.7,"268485201","Male",0,-2.188
"3140",26.7,"268485201","Male",1,-1.441
"3140",26.7,"268485201","Male",2,-0.623
"3140",26.7,"268485201","Male",3,-0.67
"3140",26.7,"268485201","Male",4,0.352
"3140",26.7,"268486281","Male",0,-2.188
"3140",26.7,"268486281","Male",1,-2.009
"3140",26.7,"268486281","Male",2,-0.316
"3140",26.7,"268486361","Male",0,-3.232
"3140",26.7,"268486361","Male",0,-3.068
"3140",26.7,"268486361","Male",1,-1.898
"3140",26.7,"268486361","Male",2,-2.14
"3140",26.7,"268489541","Female",0,-3.558
"3140",26.7,"268489541","Female",0,-2.902
"3140",26.7,"268489541","Female",1,-2.162
"3140",26.7,"268489541","Female",2,-1.555
"3140",26.7,"268489541","Female",3,-0.192
"3140",26.7,"268489541","Female",4,1.25
"3140",26.7,"284583391","Male",0,-2.413
"3140",26.7,"284583391","Male",1,-1.25
"3140",26.7,"284583391","Male",2,-0.211
"3140",26.7,"284583391","Male",3,0.873
"3140",26.7,"284583391","Male",4,2.035
"3140",26.7,"284584011","Female",0,-2.96
"3140",26.7,"284584011","Female",1,-1.378
"3140",26.7,"284584011","Female",2,-0.623
"3140",26.7,"284584011","Female",3,-0.032
"3140",26.7,"284584011","Female",4,0.601
"3140",26.7,"284585091","Female",0,-0.497
"3140",26.7,"284585091","Female",1,0.905
"3140",26.7,"284585091","Female",2,1.894
"3140",26.7,"284585331","Female",0,0.12
"3140",26.7,"284585331","Female",1,1.36
"3140",26.7,"284585331","Female",2,2.43
"3140",26.7,"284585331","Female",3,2.653
"3140",26.7,"284585331","Female",4,4.319
"3140",26.7,"284586731","Male",0,-1.772
"3140",26.7,"284586731","Male",1,0.241
"3140",26.7,"284586731","Male",2,0.995
"3140",26.7,"284588001","Male",0,-2.188
"3140",26.7,"284588001","Male",0,-1.218
"3140",26.7,"284588001","Male",2,-0.211
"3140",26.7,"284588001","Male",3,0.459
"3140",26.7,"284588001","Male",4,1.302
"3140",26.7,"284588511","Female",0,-2.377
"3140",26.7,"284588511","Female",1,-1.819
"3140",26.7,"284588511","Female",2,-1.446
"3140",26.7,"284588511","Female",3,-0.779
"3140",26.7,"284588511","Female",4,0.452
"3140",26.7,"284590411","Female",0,-1.772
"3140",26.7,"284590411","Female",1,-1.054
"3140",26.7,"284590411","Female",2,0.343
"3140",26.7,"284590411","Female",3,0.573
"3140",26.7,"284590411","Female",4,0.848
"3140",26.7,"284591061","Female",0,-1.538
"3140",26.7,"284591061","Female",1,-0.028
"3140",26.7,"284591061","Female",2,1.146
"3140",26.7,"284591061","Female",3,1.934
"3140",26.7,"284591061","Female",4,2.371
"3140",26.7,"284591811","Female",0,-2.032
"3140",26.7,"284591811","Female",1,0.058
"3140",26.7,"284591811","Female",2,0.852
"3140",26.7,"284591811","Female",3,1.839
"3140",26.7,"284592541","Female",0,-3.232
"3140",26.7,"284592541","Female",0,-0.608
"3140",26.7,"284592541","Female",1,-0.767
"3140",26.7,"284592541","Female",2,-0.391
"3140",26.7,"284592541","Female",3,0.227
"3140",26.7,"298390261","Male",0,-3.395
"3140",26.7,"298390261","Male",1,-1.505
"3140",26.7,"298390261","Male",2,-1.894
"3140",26.7,"298390261","Male",3,-0.563
"3140",26.7,"298390261","Male",4,0.798
"3140",26.7,"298390341","Female",0,-2.732
"3140",26.7,"298390341","Female",1,-0.365
"3140",26.7,"298390341","Female",2,0.463
"3140",26.7,"298390341","Female",3,0.573
"3140",26.7,"298390341","Female",4,1.852
"3140",26.7,"298919902","Female",2,0.463
"3140",26.7,"298919902","Female",3,1.421
"3140",26.7,"298919902","Female",4,1.912
"3140",26.7,"302292822","Female",2,-0.316
"3140",26.7,"302292822","Female",3,0.873
"3140",26.7,"302292822","Female",4,2.371
"3140",26.7,"303393983","Male",2,-0.623
"3140",26.7,"303393983","Male",3,0.292
"3140",26.7,"303393983","Male",4,1.25
"3140",26.7,"305139912","Male",2,0.114
"3140",26.7,"305139912","Male",3,0.021
"3140",26.7,"305139912","Male",4,1.568
"3140",26.7,"307160941","Male",0,-3.232
"3140",26.7,"307160941","Male",0,-1.772
"3140",26.7,"307160941","Male",1,-1.121
"3140",26.7,"307160941","Male",2,-0.327
"3140",26.7,"307160941","Male",3,-0.703
"3170",41.7,"227501781","Male",0,-1.76
"3170",41.7,"227501781","Male",1,0.658
"3170",41.7,"227501781","Male",2,4.791
"3170",41.7,"227501781","Male",3,3.458
"3170",41.7,"227501781","Male",4,3.544
"3170",41.7,"227563541","Female",0,-0.619
"3170",41.7,"227563541","Female",1,-0.028
"3170",41.7,"227563541","Female",2,2.79
"3170",41.7,"227563541","Female",3,2.996
"3170",41.7,"227563541","Female",4,3.055
"3170",41.7,"227563621","Female",0,-0.84
"3170",41.7,"227563621","Female",1,-0.351
"3170",41.7,"227563621","Female",2,1.678
"3170",41.7,"227563621","Female",3,2.653
"3170",41.7,"227563621","Female",4,2.371
